                                               target  1 channel  1   kd[1/2]                              target  1 channel  2   ks[3/2]                              target  1 channel  3   kd[3/2]                              target  2 channel  4   ks[1/2]                              target  2 channel  5   kd[3/2]                              target  3 channel  6   kf[1/2]                              target  3 channel  7   kp[3/2]                              target  3 channel  8   kf[3/2]                              target  4 channel  9   kp[1/2]                              target  4 channel 10   kp[3/2]                              target  4 channel 11   kf[3/2]                              target  5 channel 12   kp[1/2]                              target  5 channel 13   kp[3/2]                              target  6 channel 14   kp[1/2]  
      E__phot_eV       E_elc_Ry        dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V           dr_L           di_L           dr_v           di_V
     43.76914800       1.632010    0.55116E+00   -0.32250E-01    0.81951E+00   -0.48185E-01    0.19363E+00   -0.13983E+00    0.29726E+00   -0.21372E+00    0.55142E+00   -0.32371E-01    0.82016E+00   -0.48356E-01   -0.13683E+00    0.99344E-01   -0.20993E+00    0.15176E+00    0.55239E+00   -0.32786E-01    0.82030E+00   -0.48742E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.78003300       1.632810    0.55108E+00   -0.32274E-01    0.81960E+00   -0.48232E-01    0.19360E+00   -0.13979E+00    0.29728E+00   -0.21371E+00    0.55135E+00   -0.32394E-01    0.82025E+00   -0.48402E-01   -0.13681E+00    0.99317E-01   -0.20993E+00    0.15174E+00    0.55232E+00   -0.32810E-01    0.82039E+00   -0.48790E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.79091700       1.633610    0.55101E+00   -0.32297E-01    0.81970E+00   -0.48278E-01    0.19357E+00   -0.13975E+00    0.29729E+00   -0.21370E+00    0.55127E+00   -0.32418E-01    0.82034E+00   -0.48449E-01   -0.13679E+00    0.99289E-01   -0.20994E+00    0.15173E+00    0.55224E+00   -0.32834E-01    0.82049E+00   -0.48837E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.80180100       1.634410    0.55093E+00   -0.32321E-01    0.81979E+00   -0.48326E-01    0.19354E+00   -0.13972E+00    0.29731E+00   -0.21368E+00    0.55120E+00   -0.32441E-01    0.82044E+00   -0.48496E-01   -0.13677E+00    0.99262E-01   -0.20995E+00    0.15172E+00    0.55217E+00   -0.32858E-01    0.82058E+00   -0.48886E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.81268500       1.635210    0.55086E+00   -0.32345E-01    0.81989E+00   -0.48373E-01    0.19352E+00   -0.13968E+00    0.29733E+00   -0.21367E+00    0.55112E+00   -0.32465E-01    0.82053E+00   -0.48544E-01   -0.13674E+00    0.99235E-01   -0.20996E+00    0.15171E+00    0.55209E+00   -0.32883E-01    0.82068E+00   -0.48934E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.82357000       1.636010    0.55079E+00   -0.32370E-01    0.81998E+00   -0.48421E-01    0.19349E+00   -0.13965E+00    0.29734E+00   -0.21366E+00    0.55105E+00   -0.32490E-01    0.82063E+00   -0.48592E-01   -0.13672E+00    0.99208E-01   -0.20997E+00    0.15170E+00    0.55202E+00   -0.32908E-01    0.82077E+00   -0.48983E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.83445400       1.636810    0.55071E+00   -0.32394E-01    0.82008E+00   -0.48469E-01    0.19346E+00   -0.13961E+00    0.29736E+00   -0.21365E+00    0.55097E+00   -0.32514E-01    0.82072E+00   -0.48640E-01   -0.13670E+00    0.99181E-01   -0.20998E+00    0.15169E+00    0.55194E+00   -0.32932E-01    0.82087E+00   -0.49033E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.84533800       1.637610    0.55064E+00   -0.32419E-01    0.82017E+00   -0.48518E-01    0.19344E+00   -0.13958E+00    0.29737E+00   -0.21364E+00    0.55090E+00   -0.32538E-01    0.82082E+00   -0.48689E-01   -0.13668E+00    0.99155E-01   -0.20999E+00    0.15168E+00    0.55187E+00   -0.32958E-01    0.82097E+00   -0.49082E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.85622200       1.638410    0.55056E+00   -0.32444E-01    0.82027E+00   -0.48566E-01    0.19341E+00   -0.13954E+00    0.29739E+00   -0.21363E+00    0.55082E+00   -0.32563E-01    0.82091E+00   -0.48737E-01   -0.13666E+00    0.99128E-01   -0.21000E+00    0.15167E+00    0.55179E+00   -0.32983E-01    0.82106E+00   -0.49132E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.86710700       1.639210    0.55049E+00   -0.32469E-01    0.82037E+00   -0.48616E-01    0.19338E+00   -0.13951E+00    0.29741E+00   -0.21362E+00    0.55075E+00   -0.32588E-01    0.82101E+00   -0.48787E-01   -0.13664E+00    0.99102E-01   -0.21001E+00    0.15166E+00    0.55172E+00   -0.33009E-01    0.82116E+00   -0.49182E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.87799100       1.640010    0.55042E+00   -0.32494E-01    0.82046E+00   -0.48665E-01    0.19336E+00   -0.13948E+00    0.29742E+00   -0.21361E+00    0.55067E+00   -0.32613E-01    0.82110E+00   -0.48836E-01   -0.13662E+00    0.99076E-01   -0.21002E+00    0.15165E+00    0.55164E+00   -0.33035E-01    0.82126E+00   -0.49233E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.88887500       1.640810    0.55034E+00   -0.32520E-01    0.82056E+00   -0.48715E-01    0.19333E+00   -0.13944E+00    0.29744E+00   -0.21360E+00    0.55060E+00   -0.32639E-01    0.82120E+00   -0.48886E-01   -0.13660E+00    0.99051E-01   -0.21003E+00    0.15165E+00    0.55157E+00   -0.33061E-01    0.82136E+00   -0.49284E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.89975900       1.641610    0.55027E+00   -0.32545E-01    0.82066E+00   -0.48765E-01    0.19331E+00   -0.13941E+00    0.29746E+00   -0.21359E+00    0.55052E+00   -0.32664E-01    0.82130E+00   -0.48936E-01   -0.13658E+00    0.99026E-01   -0.21004E+00    0.15164E+00    0.55150E+00   -0.33087E-01    0.82145E+00   -0.49336E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.91064400       1.642410    0.55020E+00   -0.32571E-01    0.82076E+00   -0.48816E-01    0.19328E+00   -0.13938E+00    0.29748E+00   -0.21358E+00    0.55045E+00   -0.32690E-01    0.82139E+00   -0.48987E-01   -0.13657E+00    0.99000E-01   -0.21005E+00    0.15163E+00    0.55142E+00   -0.33114E-01    0.82155E+00   -0.49388E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.92152800       1.643210    0.55012E+00   -0.32598E-01    0.82085E+00   -0.48867E-01    0.19326E+00   -0.13934E+00    0.29749E+00   -0.21357E+00    0.55038E+00   -0.32716E-01    0.82149E+00   -0.49038E-01   -0.13655E+00    0.98976E-01   -0.21007E+00    0.15162E+00    0.55135E+00   -0.33140E-01    0.82165E+00   -0.49440E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.93241200       1.644010    0.55005E+00   -0.32624E-01    0.82095E+00   -0.48919E-01    0.19323E+00   -0.13931E+00    0.29751E+00   -0.21357E+00    0.55030E+00   -0.32742E-01    0.82159E+00   -0.49089E-01   -0.13653E+00    0.98951E-01   -0.21008E+00    0.15161E+00    0.55128E+00   -0.33167E-01    0.82175E+00   -0.49492E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.94329600       1.644810    0.54998E+00   -0.32651E-01    0.82105E+00   -0.48970E-01    0.19321E+00   -0.13928E+00    0.29753E+00   -0.21356E+00    0.55023E+00   -0.32769E-01    0.82169E+00   -0.49141E-01   -0.13651E+00    0.98927E-01   -0.21009E+00    0.15161E+00    0.55120E+00   -0.33195E-01    0.82185E+00   -0.49546E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.95418100       1.645610    0.54991E+00   -0.32678E-01    0.82115E+00   -0.49023E-01    0.19319E+00   -0.13925E+00    0.29755E+00   -0.21355E+00    0.55016E+00   -0.32796E-01    0.82179E+00   -0.49193E-01   -0.13649E+00    0.98902E-01   -0.21010E+00    0.15160E+00    0.55113E+00   -0.33222E-01    0.82195E+00   -0.49599E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.96506500       1.646410    0.54983E+00   -0.32705E-01    0.82125E+00   -0.49075E-01    0.19316E+00   -0.13922E+00    0.29757E+00   -0.21355E+00    0.55008E+00   -0.32823E-01    0.82188E+00   -0.49245E-01   -0.13647E+00    0.98879E-01   -0.21011E+00    0.15159E+00    0.55106E+00   -0.33250E-01    0.82205E+00   -0.49653E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.97594900       1.647210    0.54976E+00   -0.32733E-01    0.82135E+00   -0.49128E-01    0.19314E+00   -0.13919E+00    0.29759E+00   -0.21354E+00    0.55001E+00   -0.32850E-01    0.82198E+00   -0.49298E-01   -0.13645E+00    0.98855E-01   -0.21012E+00    0.15159E+00    0.55099E+00   -0.33279E-01    0.82215E+00   -0.49707E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.98683300       1.648010    0.54969E+00   -0.32760E-01    0.82145E+00   -0.49182E-01    0.19312E+00   -0.13916E+00    0.29761E+00   -0.21354E+00    0.54994E+00   -0.32877E-01    0.82208E+00   -0.49352E-01   -0.13644E+00    0.98832E-01   -0.21014E+00    0.15158E+00    0.55091E+00   -0.33307E-01    0.82225E+00   -0.49762E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     43.99771800       1.648810    0.54962E+00   -0.32788E-01    0.82155E+00   -0.49235E-01    0.19310E+00   -0.13913E+00    0.29763E+00   -0.21353E+00    0.54986E+00   -0.32905E-01    0.82218E+00   -0.49405E-01   -0.13642E+00    0.98809E-01   -0.21015E+00    0.15158E+00    0.55084E+00   -0.33336E-01    0.82236E+00   -0.49818E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     44.00860200       1.649610    0.54955E+00   -0.32816E-01    0.82165E+00   -0.49289E-01    0.19307E+00   -0.13910E+00    0.29765E+00   -0.21353E+00    0.54979E+00   -0.32933E-01    0.82228E+00   -0.49460E-01   -0.13640E+00    0.98787E-01   -0.21016E+00    0.15157E+00    0.55077E+00   -0.33365E-01    0.82246E+00   -0.49874E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     44.01948600       1.650410    0.54953E+00   -0.32936E-01    0.82189E+00   -0.49495E-01    0.19307E+00   -0.13919E+00    0.29774E+00   -0.21374E+00    0.54970E+00   -0.32921E-01    0.82232E+00   -0.49446E-01   -0.13636E+00    0.98576E-01   -0.21006E+00    0.15122E+00    0.55068E+00   -0.33345E-01    0.82249E+00   -0.49848E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     44.03037000       1.651210    0.54940E+00   -0.32875E-01    0.82185E+00   -0.49402E-01    0.19303E+00   -0.13905E+00    0.29769E+00   -0.21353E+00    0.54965E+00   -0.32990E-01    0.82248E+00   -0.49569E-01   -0.13637E+00    0.98738E-01   -0.21018E+00    0.15156E+00    0.55061E+00   -0.33421E-01    0.82264E+00   -0.49983E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     44.04125500       1.652010    0.54933E+00   -0.32904E-01    0.82195E+00   -0.49457E-01    0.19301E+00   -0.13902E+00    0.29772E+00   -0.21353E+00    0.54957E+00   -0.33019E-01    0.82258E+00   -0.49624E-01   -0.13635E+00    0.98717E-01   -0.21020E+00    0.15155E+00    0.55055E+00   -0.33452E-01    0.82275E+00   -0.50042E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     44.05213900       1.652810    0.54926E+00   -0.32934E-01    0.82206E+00   -0.49513E-01    0.19299E+00   -0.13899E+00    0.29774E+00   -0.21353E+00    0.54950E+00   -0.33048E-01    0.82268E+00   -0.49680E-01   -0.13633E+00    0.98696E-01   -0.21021E+00    0.15155E+00    0.55048E+00   -0.33483E-01    0.82286E+00   -0.50100E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
     44.06302300       1.653610    0.54919E+00   -0.32964E-01    0.82216E+00   -0.49570E-01    0.19297E+00   -0.13897E+00    0.29776E+00   -0.21353E+00    0.54943E+00   -0.33078E-01    0.82279E+00   -0.49737E-01   -0.13632E+00    0.98675E-01   -0.21022E+00    0.15155E+00    0.55041E+00   -0.33514E-01    0.82296E+00   -0.50158E-01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
